subtype_id,feature,n_subtype,n_rest,median_subtype,median_rest,cliffs_delta,ci_low,ci_high,p_value,q_value
SUBTYPE04,original_glszm_HighGrayLevelZoneEmphasis,16,87,0.9273845171988269,-0.20934363522218194,0.6896551724137931,0.4755747126436782,0.8520114942528736,1.2678007982076098e-05,0.0021786274936413893
SUBTYPE04,original_glszm_LowGrayLevelZoneEmphasis,16,87,-0.5519059562326456,-0.03893513631517575,-0.6566091954022989,-0.8391163793103448,-0.44964080459770156,3.236024741661984e-05,0.0022038011656860816
SUBTYPE04,original_glszm_SmallAreaEmphasis,16,87,1.1164251655625137,-0.4698571387199624,0.4540229885057471,0.14651580459770114,0.7270474137931032,0.004072921116791748,0.015704907696103772
SUBTYPE04,original_glszm_SmallAreaHighGrayLevelEmphasis,16,87,1.019854371040692,-0.4408341374477002,0.6451149425287356,0.40513649425287357,0.8290948275862065,4.439076975523268e-05,0.0022038011656860816
SUBTYPE04,original_glszm_SmallAreaLowGrayLevelEmphasis,16,87,-0.8192642319277448,-0.0989884978847578,-0.5804597701149425,-0.7572198275862069,-0.34770114942528735,0.0002391094315883881,0.004351791654908664
SUBTYPE04,original_glszm_ZonePercentage,16,87,0.5229728794986827,-0.33396494780905756,0.46264367816091956,0.1896551724137931,0.7141163793103447,0.0034215551142758,0.014686863933919707
SUBTYPE04,original_gldm_DependenceNonUniformityNormalized,16,87,0.6952649569183933,-0.33148552318997165,0.5775862068965517,0.3591594827586207,0.764367816091954,0.0002567393527251119,0.004478218089093199
SUBTYPE04,original_gldm_DependenceVariance,16,87,-0.9698816925288898,0.014264812228783503,-0.6077586206896551,-0.8017600574712643,-0.38789511494252893,0.00011975085739066703,0.003487608820087712
SUBTYPE04,original_gldm_SmallDependenceHighGrayLevelEmphasis,16,87,0.4931671330302942,-0.3258101944591359,0.6063218390804598,0.39655172413793105,0.7859195402298851,0.0001242774695958261,0.003487608820087712
SUBTYPE04,original_ngtdm_Complexity,16,87,0.7183603300665443,-0.24243557473135458,0.5876436781609196,0.3720905172413793,0.7816091954022989,0.00019987601396996175,0.004099016503015882
SUBTYPE04,log-sigma-1-0-mm-3D_firstorder_90Percentile,16,87,0.42197492304219264,-0.05724320020931234,0.45545977011494254,0.2399066091954023,0.6609554597701147,0.003957086943300887,0.015521332406912964
